Human,SARS-CoV2,Score
P38484,P0DTC5,0.00801
P38484,P0DTC2,0.031055
P38484,P0DTC1,0.036401
P38484,P0DTC9,0.002059
P38484,P0DTC8,0.000536
Q6IN85,P0DTC4,0.006557
Q6IN85,P0DTC7,0.000381
Q6IN85,P0DTC6,0.000242
Q6IN85,P0DTC5,0.00647
Q6IN85,P0DTC2,0.005951
Q6IN85,P0DTC1,0.008547
Q6IN85,P0DTC9,0.009394
Q6IN85,P0DTC8,0.000329
Q2KHM9,P0DTC4,0.003131
Q2KHM9,P0DTC7,0.011851
Q2KHM9,P0DTC6,0.001834
Q2KHM9,P0DTC5,0.003045
Q2KHM9,P0DTC2,0.009342
Q2KHM9,P0DTC1,0.011938
Q2KHM9,P0DTC9,0.008737
Q2KHM9,P0DTC8,0.000329
Q8IUR0,P0DTC4,0.010121
Q8IUR0,P0DTC7,0.00263
Q8IUR0,P0DTC6,0.000502
Q8IUR0,P0DTC5,0.009429
Q8IUR0,P0DTC2,0.010034
Q8IUR0,P0DTC1,0.01128
Q8IUR0,P0DTC9,0.010796
Q8IUR0,P0DTC8,0.000606
Q8IUR5,P0DTC4,0.031539
Q8IUR5,P0DTC7,0.021799
Q8IUR5,P0DTC6,0.001176
Q8IUR5,P0DTC5,0.025224
Q8IUR5,P0DTC2,0.021972
Q8IUR5,P0DTC1,0.048892
Q8IUR5,P0DTC8,0.000329
Q8IUR7,P0DTC4,0.005259
Q8IUR7,P0DTC7,1.7e-05
Q8IUR7,P0DTC5,0.005259
Q8IUR7,P0DTC2,0.004983
Q8IUR7,P0DTC1,0.018062
Q8IUR7,P0DTC9,0.001644
Q8IUR6,P0DTC4,0.006834
Q8IUR6,P0DTC7,0.022491
Q8IUR6,P0DTC6,0.023131
Q8IUR6,P0DTC5,0.013408
Q8IUR6,P0DTC2,0.022266
Q8IUR6,P0DTC1,0.042439
Q8IUR6,P0DTC9,0.008598
Q8IUR6,P0DTC8,0.000121
P15153,P0DTC5,0.016436
P15153,P0DTC2,0.033961
P15153,P0DTC9,0.019688
P15153,P0DTC4,0.023045
P15153,P0DTC7,0.018616
P15153,P0DTC6,0.018979
P15153,P0DTC1,0.042473
P15153,P0DTC8,0.014619
P15151,P0DTC4,0.023166
P15151,P0DTC7,0.000519
P15151,P0DTC5,0.000952
P15151,P0DTC2,0.027923
P15151,P0DTC1,0.0391
P15151,P0DTC9,0.028079
P15151,P0DTC8,0.022214
Q8N4J0,P0DTC4,0.017353
Q8N4J0,P0DTC7,3.5e-05
Q8N4J0,P0DTC5,0.001747
Q8N4J0,P0DTC2,0.014481
Q8N4J0,P0DTC1,0.048978
Q8N4J0,P0DTC9,0.023148
Q8N4J0,P0DTC8,0.015605
Q9UPQ9,P0DTC4,0.006003
Q9UPQ9,P0DTC7,0.013443
Q9UPQ9,P0DTC6,0.015034
Q9UPQ9,P0DTC5,0.00583
Q9UPQ9,P0DTC2,0.013097
Q9UPQ9,P0DTC1,0.059428
Q9UPQ9,P0DTC9,0.009758
Q9UPQ9,P0DTC8,0.000173
O43474,P0DTC4,0.013097
O43474,P0DTC7,0.021436
O43474,P0DTC6,0.021712
O43474,P0DTC5,0.011488
O43474,P0DTC2,0.033979
O43474,P0DTC1,0.051798
O43474,P0DTC9,0.014031
O43474,P0DTC8,0.007405
Q92904,P0DTC4,0.001073
Q92904,P0DTC5,0.000917
Q92904,P0DTC2,0.010553
Q92904,P0DTC1,0.041885
Q92904,P0DTC9,0.000484
Q92904,P0DTC8,0.000156
A6BM72,P0DTC4,0.034688
A6BM72,P0DTC7,0.023373
A6BM72,P0DTC6,0.000519
A6BM72,P0DTC5,0.02775
A6BM72,P0DTC2,0.023252
A6BM72,P0DTC1,0.022214
A6BM72,P0DTC8,0.000606
Q16828,P0DTC4,0.013131
Q16828,P0DTC7,0.007041
Q16828,P0DTC6,0.007007
Q16828,P0DTC5,0.00692
Q16828,P0DTC2,0.016886
Q16828,P0DTC1,0.065345
Q16828,P0DTC9,0.017041
Q16828,P0DTC8,0.008443
P49354,P0DTC4,0.018702
P49354,P0DTC7,0.001246
P49354,P0DTC6,0.00173
P49354,P0DTC5,0.001609
P49354,P0DTC2,0.027664
P49354,P0DTC1,0.062663
P49354,P0DTC9,0.024965
P49354,P0DTC8,0.017093
Q7L5Y6,P0DTC4,0.01429
Q7L5Y6,P0DTC2,0.016349
Q7L5Y6,P0DTC1,0.031989
Q7L5Y6,P0DTC9,0.01429
Q7L5Y6,P0DTC8,0.01429
P49356,P0DTC5,0.001834
P49356,P0DTC2,0.007007
P49356,P0DTC4,0.001955
P49356,P0DTC7,5.2e-05
P49356,P0DTC1,0.029238
P49356,P0DTC9,0.007163
P49356,P0DTC8,0.000121
O96013,P0DTC4,0.015761
O96013,P0DTC7,0.008339
O96013,P0DTC6,0.008581
O96013,P0DTC5,0.004879
O96013,P0DTC2,0.019325
O96013,P0DTC1,0.046141
O96013,P0DTC9,0.035864
O96013,P0DTC8,0.014239
Q14055,P0DTC4,0.018754
Q14055,P0DTC7,6.9e-05
Q14055,P0DTC5,0.018754
Q14055,P0DTC2,0.017093
Q14055,P0DTC1,0.001298
Q14055,P0DTC9,0.000709
Q9Y3R4,P0DTC4,0.001592
Q9Y3R4,P0DTC7,1.7e-05
Q9Y3R4,P0DTC5,0.001592
Q9Y3R4,P0DTC2,0.001695
Q9Y3R4,P0DTC1,0.036072
Q9Y3R4,P0DTC9,0.005761
Q16820,P0DTC4,0.026366
Q16820,P0DTC7,0.015259
Q16820,P0DTC6,0.011678
Q16820,P0DTC5,0.008858
Q16820,P0DTC2,0.029186
Q16820,P0DTC1,0.090812
Q16820,P0DTC9,0.029204
Q16820,P0DTC8,0.022543
Q16821,P0DTC4,0.061279
Q16821,P0DTC7,0.027508
Q16821,P0DTC6,0.002007
Q16821,P0DTC5,0.03384
Q16821,P0DTC2,0.047404
Q16821,P0DTC1,0.054463
Q16821,P0DTC9,0.020276
Q16821,P0DTC8,0.017283
Q16822,P0DTC4,0.005502
Q16822,P0DTC7,5.2e-05
Q16822,P0DTC5,0.005415
Q16822,P0DTC2,0.016886
Q16822,P0DTC1,0.043269
Q16822,P0DTC9,0.028391
Q16822,P0DTC8,8.7e-05
Q7L5Y9,P0DTC4,0.036159
Q7L5Y9,P0DTC7,0.006886
Q7L5Y9,P0DTC6,0.00609
Q7L5Y9,P0DTC5,0.004965
Q7L5Y9,P0DTC2,0.032491
Q7L5Y9,P0DTC1,0.061902
Q7L5Y9,P0DTC9,0.037681
Q7L5Y9,P0DTC8,0.031193
Q9H1M0,P0DTC4,0.002284
Q9H1M0,P0DTC7,0.000104
Q9H1M0,P0DTC5,0.002163
Q9H1M0,P0DTC2,0.008564
Q9H1M0,P0DTC1,0.002145
Q9H1M0,P0DTC9,0.000692
Q9H1M0,P0DTC8,0.000121
Q16827,P0DTC4,0.021349
Q16827,P0DTC7,0.001522
Q16827,P0DTC5,0.002924
Q16827,P0DTC2,0.019117
Q16827,P0DTC1,0.053425
Q16827,P0DTC9,0.020415
Q16827,P0DTC8,0.018425
Q6ZSS3,P0DTC4,0.000121
Q6ZSS3,P0DTC2,0.001938
Q6ZSS3,P0DTC1,0.037854
Q6ZSS3,P0DTC9,0.005208
Q6ZSS3,P0DTC8,0.000121
Q6ZSS7,P0DTC4,0.041989
Q6ZSS7,P0DTC7,0.025328
Q6ZSS7,P0DTC6,0.000277
Q6ZSS7,P0DTC5,0.031505
Q6ZSS7,P0DTC2,0.025259
Q6ZSS7,P0DTC1,0.029048
Q6ZSS7,P0DTC9,1.7e-05
Q6ZSS7,P0DTC8,0.000329
Q9NXB0,P0DTC4,0.002907
Q9NXB0,P0DTC7,0.008322
Q9NXB0,P0DTC6,0.008737
Q9NXB0,P0DTC5,0.005086
Q9NXB0,P0DTC2,0.014169
Q9NXB0,P0DTC1,0.011418
Q9NXB0,P0DTC9,0.007509
Q9NXB0,P0DTC8,0.000225
Q5VTM2,P0DTC1,0.014014
Q5VTM2,P0DTC9,0.003391
Q8WUK0,P0DTC4,0.004533
Q8WUK0,P0DTC7,0.00301
Q8WUK0,P0DTC6,0.000554
Q8WUK0,P0DTC5,0.003391
Q8WUK0,P0DTC2,0.002855
Q8WUK0,P0DTC1,0.03884
Q8WUK0,P0DTC8,0.000727
Q9NST1,P0DTC4,0.047819
Q9NST1,P0DTC7,0.041539
Q9NST1,P0DTC6,0.016453
Q9NST1,P0DTC5,0.046418
Q9NST1,P0DTC2,0.045484
Q9NST1,P0DTC1,0.040795
Q9NST1,P0DTC9,0.003062
Q9NST1,P0DTC8,0.000381
Q9HD89,P0DTC4,0.008823
Q9HD89,P0DTC7,6.9e-05
Q9HD89,P0DTC5,0.008823
Q9HD89,P0DTC2,0.00872
Q9HD89,P0DTC1,0.010207
Q9HD89,P0DTC9,0.00583
Q8NA61,P0DTC1,0.013996
Q8NA61,P0DTC5,0.007699
Q8NA61,P0DTC4,0.04102
Q8NA61,P0DTC2,0.028425
Q8NA61,P0DTC9,0.033321
Q8NA61,P0DTC8,0.033321
Q5T6S3,P0DTC4,0.020242
Q5T6S3,P0DTC7,3.5e-05
Q5T6S3,P0DTC5,0.00455
Q5T6S3,P0DTC2,0.02173
Q5T6S3,P0DTC1,0.056677
Q5T6S3,P0DTC9,0.023633
Q5T6S3,P0DTC8,0.015692
A0A0B4J280,P0DTC4,0.004446
A0A0B4J280,P0DTC7,0.013131
A0A0B4J280,P0DTC6,0.010588
A0A0B4J280,P0DTC5,0.007266
A0A0B4J280,P0DTC2,0.008685
A0A0B4J280,P0DTC1,0.016574
A0A0B4J280,P0DTC9,0.000173
A0A0B4J280,P0DTC8,0.000363
Q9HD87,P0DTC2,0.025224
Q9HD87,P0DTC6,0.000277
Q9HD87,P0DTC7,0.025294
Q9HD87,P0DTC5,0.031453
Q9HD87,P0DTC4,0.041937
Q9HD87,P0DTC1,0.021142
Q9HD87,P0DTC8,0.000329
Q9UDW3,P0DTC5,0.005346
Q9UDW3,P0DTC9,0.008616
Q9UDW3,P0DTC4,0.005346
Q9UDW3,P0DTC7,8.7e-05
Q9UDW3,P0DTC2,0.004827
Q9UDW3,P0DTC1,0.047231
Q8N5R6,P0DTC4,0.003789
Q8N5R6,P0DTC7,5.2e-05
Q8N5R6,P0DTC5,0.003789
Q8N5R6,P0DTC2,0.01038
Q8N5R6,P0DTC1,0.003443
Q8N5R6,P0DTC9,0.003477
Q9UDW1,P0DTC4,0.052404
Q9UDW1,P0DTC7,0.029584
Q9UDW1,P0DTC6,0.000277
Q9UDW1,P0DTC5,0.04192
Q9UDW1,P0DTC2,0.034792
Q9UDW1,P0DTC1,0.032491
Q9UDW1,P0DTC9,0.005519
Q9UDW1,P0DTC8,0.000329
Q96DE5,P0DTC4,0.005242
Q96DE5,P0DTC7,0.001678
Q96DE5,P0DTC6,0.001678
Q96DE5,P0DTC5,0.005086
Q96DE5,P0DTC2,0.006003
Q96DE5,P0DTC1,0.030813
Q96DE5,P0DTC9,0.008616
Q96DE5,P0DTC8,0.000727
Q8TAZ6,P0DTC4,0.001799
Q8TAZ6,P0DTC7,0.006419
Q8TAZ6,P0DTC6,0.004412
Q8TAZ6,P0DTC5,0.003737
Q8TAZ6,P0DTC2,0.003841
Q8TAZ6,P0DTC1,0.002612
Q8TAZ6,P0DTC9,0.003149
Q8TAZ6,P0DTC8,0.000329
Q6UVW9,P0DTC4,0.074168
Q6UVW9,P0DTC7,0.026141
Q6UVW9,P0DTC6,0.000277
Q6UVW9,P0DTC5,0.032491
Q6UVW9,P0DTC2,0.063995
Q6UVW9,P0DTC1,0.075812
Q6UVW9,P0DTC9,0.037266
Q6UVW9,P0DTC8,0.031522
Q5VY80,P0DTC4,0.119064
Q5VY80,P0DTC7,0.057681
Q5VY80,P0DTC6,0.038477
Q5VY80,P0DTC5,0.069549
Q5VY80,P0DTC2,0.058511
Q5VY80,P0DTC1,0.08121
Q5VY80,P0DTC9,0.000865
Q5VY80,P0DTC8,0.000329
Q96A58,P0DTC4,0.010329
Q96A58,P0DTC7,1.7e-05
Q96A58,P0DTC5,0.001453
Q96A58,P0DTC2,0.010242
Q96A58,P0DTC1,0.035795
Q96A58,P0DTC9,0.015588
Q96A58,P0DTC8,0.008875
Q96DE0,P0DTC5,0.004221
Q96DE0,P0DTC4,0.010069
Q96DE0,P0DTC7,3.5e-05
Q96DE0,P0DTC2,0.012872
Q96DE0,P0DTC1,0.078217
Q96DE0,P0DTC9,0.008443
Q96DE0,P0DTC8,0.005848
A0A2R8YFM6,P0DTC2,0.00026
A0A2R8YFM6,P0DTC7,0.000329
A0A2R8YFM6,P0DTC6,0.000242
A0A2R8YFM6,P0DTC5,0.000242
A0A2R8YFM6,P0DTC4,0.000329
A0A2R8YFM6,P0DTC1,0.000329
A0A2R8YFM6,P0DTC8,0.000329
Q6PI98,P0DTC4,0.006436
Q6PI98,P0DTC7,0.002889
Q6PI98,P0DTC6,0.002993
Q6PI98,P0DTC5,0.008702
Q6PI98,P0DTC2,0.00782
Q6PI98,P0DTC1,0.036937
Q6PI98,P0DTC9,0.003979
A8MVS1,P0DTC4,8.7e-05
A8MVS1,P0DTC2,0.001073
A8MVS1,P0DTC1,0.043304
A8MVS1,P0DTC9,0.005173
A8MVS1,P0DTC8,8.7e-05
Q96F24,P0DTC4,0.007733
Q96F24,P0DTC7,0.021297
Q96F24,P0DTC6,0.019238
Q96F24,P0DTC5,0.009533
Q96F24,P0DTC2,0.017751
Q96F24,P0DTC1,0.027145
Q96F24,P0DTC9,0.002958
Q96F24,P0DTC8,0.00045
Q96F25,P0DTC6,0.000294
Q96F25,P0DTC5,0.034809
Q96F25,P0DTC9,0.003754
Q96F25,P0DTC4,0.041418
Q96F25,P0DTC7,0.023858
Q96F25,P0DTC2,0.029446
Q96F25,P0DTC1,0.029584
Q96F25,P0DTC8,0.000329
A8MVS5,P0DTC2,0.025224
A8MVS5,P0DTC4,0.041937
A8MVS5,P0DTC7,0.025294
A8MVS5,P0DTC6,0.000277
A8MVS5,P0DTC5,0.031453
A8MVS5,P0DTC1,0.021142
A8MVS5,P0DTC8,0.000329
Q9Y5L2,P0DTC4,0.079012
Q9Y5L2,P0DTC7,0.025363
Q9Y5L2,P0DTC6,0.000277
Q9Y5L2,P0DTC5,0.035207
Q9Y5L2,P0DTC2,0.051124
Q9Y5L2,P0DTC1,0.048529
Q9Y5L2,P0DTC9,0.040155
Q9Y5L2,P0DTC8,0.03365
Q96E40,P0DTC4,0.005623
Q96E40,P0DTC7,5.2e-05
Q96E40,P0DTC5,0.005623
Q96E40,P0DTC2,0.005242
Q96E40,P0DTC1,0.003408
Q96E40,P0DTC9,0.006401
Q00887,P0DTC6,0.000242
Q00887,P0DTC5,0.000242
Q00887,P0DTC4,0.000329
Q00887,P0DTC7,0.000329
Q00887,P0DTC2,0.00026
Q00887,P0DTC1,0.001886
Q00887,P0DTC8,0.000329
Q86YV5,P0DTC4,0.023045
Q86YV5,P0DTC7,1.7e-05
Q86YV5,P0DTC5,0.00083
Q86YV5,P0DTC2,0.017526
Q86YV5,P0DTC1,0.029965
Q86YV5,P0DTC9,0.022837
Q86YV5,P0DTC8,0.022214
P81605,P0DTC4,0.029117
P81605,P0DTC7,0.033754
P81605,P0DTC6,0.033685
P81605,P0DTC5,0.036868
P81605,P0DTC2,0.057784
P81605,P0DTC1,0.080708
P81605,P0DTC9,0.002232
P81605,P0DTC8,0.000173
P33076,P0DTC4,0.022145
P33076,P0DTC7,5.2e-05
P33076,P0DTC5,0.006228
P33076,P0DTC2,0.028218
P33076,P0DTC1,0.066746
P33076,P0DTC9,0.037525
P33076,P0DTC8,0.015917
Q86YV9,P0DTC4,0.045017
Q86YV9,P0DTC7,0.007578
Q86YV9,P0DTC6,0.004637
Q86YV9,P0DTC5,0.014377
Q86YV9,P0DTC2,0.034394
Q86YV9,P0DTC1,0.021712
Q86YV9,P0DTC9,0.038356
Q86YV9,P0DTC8,0.033996
Q8NDL9,P0DTC4,0.022577
Q8NDL9,P0DTC7,5.2e-05
Q8NDL9,P0DTC5,0.001782
Q8NDL9,P0DTC2,0.033685
Q8NDL9,P0DTC1,0.11697
Q8NDL9,P0DTC9,0.031557
Q8NDL9,P0DTC8,0.020795
Q8IXN7,P0DTC4,0.002128
Q8IXN7,P0DTC7,0.000692
Q8IXN7,P0DTC6,0.000882
Q8IXN7,P0DTC5,0.002128
Q8IXN7,P0DTC2,0.002803
Q8IXN7,P0DTC1,0.044722
Q8IXN7,P0DTC9,0.022923
Q00889,P0DTC4,0.000138
Q00889,P0DTC7,5.2e-05
Q00889,P0DTC5,0.000138
Q00889,P0DTC2,0.000138
Q00889,P0DTC1,0.00173
Q00889,P0DTC9,0.000173
Q00888,P0DTC4,0.000329
Q00888,P0DTC7,0.000329
Q00888,P0DTC6,0.000242
Q00888,P0DTC5,0.000242
Q00888,P0DTC2,0.00026
Q00888,P0DTC1,0.001886
Q00888,P0DTC8,0.000329
Q8N7H5,P0DTC4,0.023183
Q8N7H5,P0DTC7,0.01019
Q8N7H5,P0DTC6,0.010917
Q8N7H5,P0DTC5,0.008616
Q8N7H5,P0DTC2,0.032941
Q8N7H5,P0DTC1,0.041591
Q8N7H5,P0DTC9,0.022197
Q8N7H5,P0DTC8,0.019048
Q9H0C2,P0DTC6,0.002284
Q9H0C2,P0DTC5,0.023304
Q9H0C2,P0DTC9,0.001903
Q9H0C2,P0DTC4,0.02775
Q9H0C2,P0DTC7,0.020674
Q9H0C2,P0DTC2,0.035691
Q9H0C2,P0DTC1,0.01891
Q9H0C2,P0DTC8,0.000623
A0A0J9YXX1,P0DTC4,0.021937
A0A0J9YXX1,P0DTC7,0.000865
A0A0J9YXX1,P0DTC5,0.001073
A0A0J9YXX1,P0DTC2,0.030086
A0A0J9YXX1,P0DTC1,0.038269
A0A0J9YXX1,P0DTC9,0.021903
A0A0J9YXX1,P0DTC8,0.020865
Q9H0C5,P0DTC4,0.036314
Q9H0C5,P0DTC7,0.001868
Q9H0C5,P0DTC6,0.002491
Q9H0C5,P0DTC5,0.002993
Q9H0C5,P0DTC2,0.029653
Q9H0C5,P0DTC1,0.049065
Q9H0C5,P0DTC9,0.041504
Q9H0C5,P0DTC8,0.033321
Q06033,P0DTC4,0.006574
Q06033,P0DTC7,5.2e-05
Q06033,P0DTC5,0.006574
Q06033,P0DTC2,0.005986
Q06033,P0DTC1,0.009792
Q06033,P0DTC9,0.003131
O60502,P0DTC4,0.110137
O60502,P0DTC7,0.045051
O60502,P0DTC6,0.047715
O60502,P0DTC5,0.06704
O60502,P0DTC2,0.04384
O60502,P0DTC1,0.115569
O60502,P0DTC9,0.00756
P30520,P0DTC4,0.003927
P30520,P0DTC7,0.01064
P30520,P0DTC6,0.010969
P30520,P0DTC5,0.008495
P30520,P0DTC2,0.02301
P30520,P0DTC1,0.056781
P30520,P0DTC9,0.012526
P30520,P0DTC8,0.000138
P29558,P0DTC2,0.003858
P29558,P0DTC4,0.001695
P29558,P0DTC7,1.7e-05
P29558,P0DTC5,0.001522
P29558,P0DTC1,0.050484
P29558,P0DTC9,0.006297
P29558,P0DTC8,0.000173
O60503,P0DTC4,0.003823
O60503,P0DTC7,0.003287
O60503,P0DTC6,0.000588
O60503,P0DTC5,0.003702
O60503,P0DTC2,0.003287
O60503,P0DTC1,0.042819
O60503,P0DTC9,0.017024
O60503,P0DTC8,0.000727
P49746,P0DTC4,0.00173
P49746,P0DTC7,6.9e-05
P49746,P0DTC5,0.001557
P49746,P0DTC2,0.010951
P49746,P0DTC1,0.010553
P49746,P0DTC9,0.007059
P49746,P0DTC8,0.000173
P49747,P0DTC4,0.016401
P49747,P0DTC7,0.005104
P49747,P0DTC6,0.005069
P49747,P0DTC5,0.004152
P49747,P0DTC2,0.02782
P49747,P0DTC1,0.02846
P49747,P0DTC9,0.020363
P49747,P0DTC8,0.013529
Q96KT7,P0DTC4,0.001471
Q96KT7,P0DTC7,0.00192
Q96KT7,P0DTC5,0.001471
Q96KT7,P0DTC2,0.001194
Q96KT7,P0DTC1,0.000104
Q96KT7,P0DTC9,0.000606
P25791,P0DTC4,0.029826
P25791,P0DTC7,3.5e-05
P25791,P0DTC5,0.00455
P25791,P0DTC2,0.026176
P25791,P0DTC1,0.051574
P25791,P0DTC9,0.033217
P25791,P0DTC8,0.025276
O60504,P0DTC4,0.022612
O60504,P0DTC7,0.011453
O60504,P0DTC6,0.011989
O60504,P0DTC5,0.00583
O60504,P0DTC2,0.030449
O60504,P0DTC1,0.04256
O60504,P0DTC9,0.030207
O60504,P0DTC8,0.020795
P49748,P0DTC6,0.008131
P49748,P0DTC5,0.01436
P49748,P0DTC9,0.029878
P49748,P0DTC4,0.011695
P49748,P0DTC7,0.010951
P49748,P0DTC2,0.021488
P49748,P0DTC1,0.03993
P49748,P0DTC8,0.000813
Q86YM7,P0DTC4,0.025899
Q86YM7,P0DTC7,0.008218
Q86YM7,P0DTC6,0.008443
Q86YM7,P0DTC5,0.004187
Q86YM7,P0DTC2,0.028148
Q86YM7,P0DTC1,0.03538
Q86YM7,P0DTC9,0.028892
Q86YM7,P0DTC8,0.024377
O76038,P0DTC4,0.004827
O76038,P0DTC7,0.002595
O76038,P0DTC6,0.000502
O76038,P0DTC5,0.003962
O76038,P0DTC2,0.011142
O76038,P0DTC1,0.012595
O76038,P0DTC9,0.005035
O76038,P0DTC8,0.000779
A6NKK0,P0DTC4,0.042058
A6NKK0,P0DTC7,0.025294
A6NKK0,P0DTC6,0.000277
A6NKK0,P0DTC5,0.031453
A6NKK0,P0DTC2,0.03147
A6NKK0,P0DTC1,0.021626
A6NKK0,P0DTC9,0.000121
A6NKK0,P0DTC8,0.00045
O95665,P0DTC4,0.003443
O95665,P0DTC7,0.012872
O95665,P0DTC6,0.00955
O95665,P0DTC5,0.012387
O95665,P0DTC2,0.009325
O95665,P0DTC1,0.010086
O95665,P0DTC9,0.001747
Q15428,P0DTC4,0.004533
Q15428,P0DTC7,0.006142
Q15428,P0DTC6,0.006765
Q15428,P0DTC5,0.004204
Q15428,P0DTC2,0.009965
Q15428,P0DTC1,0.06993
Q15428,P0DTC9,0.008996
Q15428,P0DTC8,0.0009
O95661,P0DTC4,0.000138
O95661,P0DTC2,0.001367
O95661,P0DTC1,0.029325
O95661,P0DTC9,0.000138
O95661,P0DTC8,0.000138
O95847,P0DTC4,0.034947
O95847,P0DTC7,0.028564
O95847,P0DTC6,0.008598
O95847,P0DTC5,0.030709
O95847,P0DTC2,0.041245
O95847,P0DTC1,0.033909
O95847,P0DTC9,0.007768
O95847,P0DTC8,0.000536
P19961,P0DTC4,0.005484
P19961,P0DTC7,5.2e-05
P19961,P0DTC5,0.005484
P19961,P0DTC2,0.004896
P19961,P0DTC1,0.030519
P19961,P0DTC9,0.005934
Q9ULM2,P0DTC4,0.000121
Q9ULM2,P0DTC2,0.001938
Q9ULM2,P0DTC1,0.037854
Q9ULM2,P0DTC9,0.005208
Q9ULM2,P0DTC8,0.000121
Q9ULM3,P0DTC4,0.036729
Q9ULM3,P0DTC7,0.000709
Q9ULM3,P0DTC6,0.000554
Q9ULM3,P0DTC5,0.004464
Q9ULM3,P0DTC2,0.030017
Q9ULM3,P0DTC1,0.041989
Q9ULM3,P0DTC9,0.0341
Q9ULM3,P0DTC8,0.032837
Q15424,P0DTC4,0.004723
Q15424,P0DTC7,0.006124
Q15424,P0DTC6,0.006886
Q15424,P0DTC5,0.00455
Q15424,P0DTC2,0.012612
Q15424,P0DTC1,0.051383
Q15424,P0DTC9,0.003028
Q15424,P0DTC8,0.000173
Q9ULM6,P0DTC4,0.001332
Q9ULM6,P0DTC7,0.002768
Q9ULM6,P0DTC6,0.003149
Q9ULM6,P0DTC5,0.001332
Q9ULM6,P0DTC2,0.002976
Q9ULM6,P0DTC1,0.06275
Q9ULM6,P0DTC9,0.041885
Q9UQV4,P0DTC4,0.055639
Q9UQV4,P0DTC7,0.036626
Q9UQV4,P0DTC6,0.010588
Q9UQV4,P0DTC5,0.049048
Q9UQV4,P0DTC2,0.052629
Q9UQV4,P0DTC1,0.059272
Q9UQV4,P0DTC9,0.009031
Q9UQV4,P0DTC8,0.000329
Q9HCC6,P0DTC4,0.016695
Q9HCC6,P0DTC2,0.014844
Q9HCC6,P0DTC1,0.031851
Q9HCC6,P0DTC9,0.018218
Q9HCC6,P0DTC8,0.016695
O00515,P0DTC4,0.026176
O00515,P0DTC7,0.000779
O00515,P0DTC6,0.000623
O00515,P0DTC5,0.005208
O00515,P0DTC2,0.020692
O00515,P0DTC1,0.013564
O00515,P0DTC9,0.023339
O00515,P0DTC8,0.021626
Q8ND71,P0DTC4,0.002526
Q8ND71,P0DTC7,0.009567
Q8ND71,P0DTC6,0.011972
Q8ND71,P0DTC5,0.002474
Q8ND71,P0DTC2,0.007041
Q8ND71,P0DTC1,0.036747
Q8ND71,P0DTC9,0.028996
Q8ND71,P0DTC8,0.000329
Q8IWL1,P0DTC4,0.010242
Q8IWL1,P0DTC7,0.000363
Q8IWL1,P0DTC5,0.010242
Q8IWL1,P0DTC2,0.009861
Q8IWL1,P0DTC1,0.012578
Q8IWL1,P0DTC9,0.010657
Q9HCC0,P0DTC5,0.004931
Q9HCC0,P0DTC4,0.004931
Q9HCC0,P0DTC7,0.001349
Q9HCC0,P0DTC6,0.00173
Q9HCC0,P0DTC2,0.012128
Q9HCC0,P0DTC1,0.040432
Q9HCC0,P0DTC9,0.020726
Q8IWL2,P0DTC5,0.010242
Q8IWL2,P0DTC4,0.010242
Q8IWL2,P0DTC7,0.000363
Q8IWL2,P0DTC2,0.009861
Q8IWL2,P0DTC1,0.013079
Q8IWL2,P0DTC9,0.010657
Q9H6E5,P0DTC4,0.013287
Q9H6E5,P0DTC7,3.5e-05
Q9H6E5,P0DTC5,0.004896
Q9H6E5,P0DTC2,0.012993
Q9H6E5,P0DTC1,0.072663
Q9H6E5,P0DTC9,0.030968
Q9H6E5,P0DTC8,0.008391
Q9H6E4,P0DTC7,0.002007
Q9H6E4,P0DTC6,0.001903
Q9H6E4,P0DTC5,0.000294
Q9H6E4,P0DTC4,0.000329
Q9H6E4,P0DTC2,0.001505
Q9H6E4,P0DTC1,0.000294
Q9H6E4,P0DTC9,3.5e-05
Q9H6E4,P0DTC8,0.000242
P11678,P0DTC4,0.01782
P11678,P0DTC7,0.019221
P11678,P0DTC6,0.019256
P11678,P0DTC5,0.017508
P11678,P0DTC2,0.045778
P11678,P0DTC1,0.065985
P11678,P0DTC9,0.033875
Q9BRJ2,P0DTC4,0.009983
Q9BRJ2,P0DTC7,0.00218
Q9BRJ2,P0DTC5,0.00981
Q9BRJ2,P0DTC2,0.017214
Q9BRJ2,P0DTC1,0.029273
Q9BRJ2,P0DTC9,0.005554
Q9BRJ2,P0DTC8,0.000173
Q8IWL8,P0DTC4,0.001765
Q8IWL8,P0DTC7,1.7e-05
Q8IWL8,P0DTC5,0.001765
Q8IWL8,P0DTC2,0.001868
Q8IWL8,P0DTC1,0.022889
Q8IWL8,P0DTC9,0.006799
P60842,P0DTC4,0.112126
P60842,P0DTC7,0.045034
P60842,P0DTC6,0.047715
P60842,P0DTC5,0.068892
P60842,P0DTC2,0.046487
P60842,P0DTC1,0.141209
P60842,P0DTC9,0.020519
P60842,P0DTC8,0.000138
Q9HCC9,P0DTC4,0.016937
Q9HCC9,P0DTC7,0.001851
Q9HCC9,P0DTC5,0.016764
Q9HCC9,P0DTC2,0.020986
Q9HCC9,P0DTC1,0.054169
Q9HCC9,P0DTC9,0.015242
Q9HCC9,P0DTC8,0.000173
Q9BX10,P0DTC4,0.027404
Q9BX10,P0DTC7,0.00936
Q9BX10,P0DTC6,0.010502
Q9BX10,P0DTC5,0.005173
Q9BX10,P0DTC2,0.027889
